1.000000E+0,1.000000E+0,4.673004E-3,4.673004E-3,1.000000E+0,9.720501E+2,3.638779E+7
1.000000E+0,3.000000E+0,5.449691E-3,4.681825E-3,3.333333E-1,9.720501E+2,3.638813E+7
5.000000E+0,2.710000E+2,5.982528E-3,7.792694E-4,1.845018E-2,9.720501E+2,3.660615E+7
5.000000E+0,6.800000E+1,4.618921E-3,1.188707E-3,7.352941E-2,9.720501E+2,3.660669E+7
3.000000E+0,5.000000E+0,6.537745E-3,3.626825E-3,6.000000E-1,9.720501E+2,3.660739E+7
1.500000E+1,3.180000E+2,7.655182E-3,1.282555E-3,4.716981E-2,9.720501E+2,3.676196E+7
3.000000E+0,3.100000E+1,4.205504E-3,1.273394E-3,9.677419E-2,9.720501E+2,3.676259E+7
3.000000E+0,1.500000E+1,4.727402E-3,2.357042E-3,2.000000E-1,9.720501E+2,3.684915E+7
1.000000E+0,3.000000E+0,4.307041E-3,3.960360E-3,3.333333E-1,9.720501E+2,3.684940E+7
1.000000E+0,1.000000E+0,4.103222E-3,4.103222E-3,1.000000E+0,9.720501E+2,3.699315E+7
1.000000E+0,2.000000E+0,4.835019E-3,4.754012E-3,5.000000E-1,9.720501E+2,3.699371E+7
9.000000E+0,1.420000E+2,9.235182E-3,9.256119E-4,6.338028E-2,9.720501E+2,3.700829E+7
2.810000E+2,4.111000E+3,1.890541E-2,1.367038E-3,6.835320E-2,9.720501E+2,3.700879E+7
3.000000E+0,1.080000E+2,4.618921E-3,7.641528E-4,2.777778E-2,9.720501E+2,3.701347E+7
3.000000E+0,1.130000E+2,5.741873E-3,7.438580E-4,2.654867E-2,9.720501E+2,3.701628E+7
1.000000E+0,6.000000E+0,6.794372E-3,5.336138E-3,1.666667E-1,9.720501E+2,3.731285E+7
1.000000E+0,1.000000E+0,4.409790E-3,4.409790E-3,1.000000E+0,9.720501E+2,3.731341E+7
1.000000E+0,1.000000E+0,3.618040E-3,3.618040E-3,1.000000E+0,9.720501E+2,3.757945E+7
5.000000E+0,1.300000E+2,4.307041E-3,5.232511E-4,3.846154E-2,9.720501E+2,3.759141E+7
3.900000E+1,8.180000E+2,1.120750E-2,1.039867E-3,4.767726E-2,9.720501E+2,3.785749E+7
1.300000E+1,3.350000E+2,6.602058E-3,9.601838E-4,3.880597E-2,9.720501E+2,3.785852E+7
1.000000E+0,1.000000E+0,3.809581E-3,3.809581E-3,1.000000E+0,9.720501E+2,3.785913E+7
1.000000E+0,2.000000E+0,3.856816E-3,3.737428E-3,5.000000E-1,9.720501E+2,3.785934E+7
3.000000E+0,1.460000E+2,6.923268E-3,8.132701E-4,2.054795E-2,9.720501E+2,3.789894E+7
2.300000E+1,3.440000E+2,6.923268E-3,1.022537E-3,6.686047E-2,9.720501E+2,3.792722E+7
1.000000E+0,1.000000E+0,4.255126E-3,4.255126E-3,1.000000E+0,9.720501E+2,3.802456E+7
3.000000E+0,1.350000E+2,4.054496E-3,4.360639E-4,2.222222E-2,9.720501E+2,3.828258E+7
1.000000E+0,1.000000E+0,4.727402E-3,4.727402E-3,1.000000E+0,9.720501E+2,3.828516E+7
1.130000E+2,1.024000E+3,1.400966E-2,1.333206E-3,1.103516E-1,9.720501E+2,3.830531E+7
3.000000E+0,1.600000E+1,8.212338E-3,3.252335E-3,1.875000E-1,9.720501E+2,3.830653E+7
1.000000E+0,2.000000E+0,5.222321E-3,4.444122E-3,5.000000E-1,9.720501E+2,3.830694E+7
9.100000E+1,8.250000E+2,2.320862E-2,1.829397E-3,1.103030E-1,9.720501E+2,3.877564E+7
1.000000E+0,1.000000E+0,3.714123E-3,3.714123E-3,1.000000E+0,9.720501E+2,3.879161E+7
1.000000E+0,1.000000E+0,4.054496E-3,4.054496E-3,1.000000E+0,9.720501E+2,3.879186E+7
1.000000E+0,2.000000E+0,4.154205E-3,3.910065E-3,5.000000E-1,9.720501E+2,3.882902E+7
1.500000E+1,4.600000E+2,5.921314E-3,7.747715E-4,3.260870E-2,9.720501E+2,3.892103E+7
1.000000E+0,1.000000E+0,3.665924E-3,3.665924E-3,1.000000E+0,9.720501E+2,3.892184E+7
1.700000E+1,4.420000E+2,7.588575E-3,8.753145E-4,3.846154E-2,9.720501E+2,3.909695E+7
1.000000E+0,1.000000E+0,4.004130E-3,4.004130E-3,1.000000E+0,9.720501E+2,3.916963E+7
1.000000E+0,1.000000E+0,3.955998E-3,3.955998E-3,1.000000E+0,9.720501E+2,3.917010E+7
1.000000E+0,2.000000E+0,3.714123E-3,3.690023E-3,5.000000E-1,9.720501E+2,3.923532E+7
1.000000E+0,1.000000E+0,4.255126E-3,4.255126E-3,1.000000E+0,9.720501E+2,3.940721E+7
5.000000E+0,1.040000E+2,5.684206E-3,5.841705E-4,4.807692E-2,9.720501E+2,3.981107E+7
5.200000E+1,9.360000E+2,9.767601E-3,1.069128E-3,5.555556E-2,9.720501E+2,3.982000E+7
1.000000E+0,2.000000E+0,4.103222E-3,4.078859E-3,5.000000E-1,9.720501E+2,4.033461E+7
1.000000E+0,1.000000E+0,3.906250E-3,3.906250E-3,1.000000E+0,9.720501E+2,4.033489E+7
3.000000E+0,1.600000E+2,5.110452E-3,5.186416E-4,1.875000E-2,9.720501E+2,4.033550E+7
1.700000E+1,6.080000E+2,6.857405E-3,7.369010E-4,2.796053E-2,9.720501E+2,4.033588E+7
1.000000E+0,2.000000E+0,6.349125E-3,5.701506E-3,5.000000E-1,9.720501E+2,4.037553E+7
6.510000E+2,5.064000E+3,3.618796E-2,2.594119E-3,1.285545E-1,9.720501E+2,4.067298E+7
1.100000E+1,2.390000E+2,6.288478E-3,1.153566E-3,4.602510E-2,9.720501E+2,4.067828E+7
5.000000E+0,1.730000E+2,4.835019E-3,5.786007E-4,2.890173E-2,9.720501E+2,4.075981E+7
1.300000E+1,3.790000E+2,6.412506E-3,7.645019E-4,3.430079E-2,9.720501E+2,4.076033E+7
2.170000E+2,3.024000E+3,1.592011E-2,1.327106E-3,7.175926E-2,9.720501E+2,4.152937E+7
1.700000E+1,3.320000E+2,5.862751E-3,1.044257E-3,5.120482E-2,9.720501E+2,4.153260E+7
1.000000E+0,1.000000E+0,3.760765E-3,3.760765E-3,1.000000E+0,9.720501E+2,4.153349E+7
1.500000E+1,1.890000E+2,6.537745E-3,1.217511E-3,7.936508E-2,9.720501E+2,4.153417E+7
5.000000E+0,3.800000E+1,8.570144E-3,1.727087E-3,1.315789E-1,9.720501E+2,4.153461E+7
5.000000E+0,2.020000E+2,4.999795E-3,6.791139E-4,2.475248E-2,9.720501E+2,4.153519E+7
1.000000E+0,1.000000E+0,4.103222E-3,4.103222E-3,1.000000E+0,9.720501E+2,4.153626E+7
2.100000E+1,6.070000E+2,7.053375E-3,7.062760E-4,3.459638E-2,9.720501E+2,4.153653E+7
1.100000E+1,4.000000E+2,5.802155E-3,7.470428E-4,2.750000E-2,9.720501E+2,4.153747E+7
1.000000E+0,1.000000E+0,3.856816E-3,3.856816E-3,1.000000E+0,9.720501E+2,4.153874E+7
1.000000E+0,1.000000E+0,4.004130E-3,4.004130E-3,1.000000E+0,9.720501E+2,4.153970E+7
3.000000E+0,3.800000E+1,5.684206E-3,1.150325E-3,7.894737E-2,9.720501E+2,4.211961E+7
3.000000E+0,2.700000E+1,7.588575E-3,1.848174E-3,1.111111E-1,9.720501E+2,4.212003E+7
